language_group,manual_review_flag,manual_review_cues,manual_review_fields,id,node_id,name,full_name,html_url,description,language,stargazers_count,watchers_count,forks_count,open_issues_count,archived,fork,has_issues,private,created_at,updated_at,pushed_at,default_branch,owner_login,owner_type,license_spdx_id,source_file,source_record_index,quality_screen_status,quality_screen_intended_use,quality_screen_pass,quality_screen_score,quality_screen_threshold,quality_screen_failure_reasons,quality_check_not_manual_review_flagged,quality_check_recent_maintenance,quality_check_issue_usage,quality_check_engineering_workflow,quality_recent_push_cutoff_date,quality_open_issues_threshold,quality_signal_has_tests,quality_signal_has_ci,quality_signal_has_community_health_files,quality_signal_matched_test_paths,quality_signal_matched_ci_paths,quality_signal_matched_community_health_paths,quality_tree_truncated,quality_tree_path_count,quality_signal_snapshot_file,quality_screen_error_type,quality_screen_error_message,quality_screen_error_status_code,quality_screen_error_retryable,quality_screen_error_attempts,enrichment_input_file,enrichment_input_record_index,repository_full_name,target_language,language_stats,target_language_bytes,total_language_bytes,target_language_share,language_threshold,language_threshold_pass,default_branch_commit_count_in_window,closed_issue_count_in_window,closed_issue_count_available,enrichment_status,enrichment_failure_reason
JavaScript,False,,,15308499,MDEwOlJlcG9zaXRvcnkxNTMwODQ5OQ==,Sortable,SortableJS/Sortable,https://github.com/SortableJS/Sortable,Reorderable drag-and-drop lists for modern browsers and touch devices. No jQuery or framework required.,JavaScript,31082,31082,3736,520,False,False,True,False,2013-12-19T10:10:13Z,2026-04-28T00:10:38Z,2026-03-24T22:02:22Z,master,SortableJS,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,106,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/Sortable.compat.test.js;tests/Sortable.test.js;tests/dual-list.html;tests/empty-list.html;tests/filter.html;tests/handles.html;tests/nested.html;tests/single-list.html;tests/style.css,.circleci/config.yml,.github/ISSUE_TEMPLATE/bug-report.md;.github/ISSUE_TEMPLATE/custom-template.md;.github/ISSUE_TEMPLATE/feature-request.md;CONTRIBUTING.md,False,85,data\raw\repo_metadata\sortablejs_sortable_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,93,SortableJS/Sortable,JavaScript,"{""CSS"":5150,""HTML"":24203,""JavaScript"":616131}",616131,645484,0.9545255962967324,0.7,True,23,35,True,enriched,
JavaScript,False,,,13584262,MDEwOlJlcG9zaXRvcnkxMzU4NDI2Mg==,webtorrent,webtorrent/webtorrent,https://github.com/webtorrent/webtorrent,⚡️ Streaming torrent client for the web,JavaScript,30891,30891,2781,86,False,False,True,False,2013-10-15T08:16:40Z,2026-04-28T15:30:29Z,2026-04-28T05:32:52Z,master,webtorrent,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,109,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/bitfield.js;test/browser;test/browser/basic.js;test/browser/server.js;test/client-add-duplicate-trackers.js;test/client-add.js;test/client-destroy.js;test/client-remove.js;test/client-seed.js,.github/workflows/ci.yml;.github/workflows/codeql-analysis.yml;.github/workflows/lock.yml;.github/workflows/release.yml;.github/workflows/stale.yml,,False,103,data\raw\repo_metadata\webtorrent_webtorrent_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,95,webtorrent/webtorrent,JavaScript,"{""JavaScript"":286592,""Shell"":610}",286592,287202,0.9978760593589181,0.7,True,218,76,True,enriched,
JavaScript,False,,,53370988,MDEwOlJlcG9zaXRvcnk1MzM3MDk4OA==,lighthouse,GoogleChrome/lighthouse,https://github.com/GoogleChrome/lighthouse,"Automated auditing, performance metrics, and best practices for the web.",JavaScript,30104,30104,9711,520,False,False,True,False,2016-03-08T01:03:11Z,2026-04-28T15:59:22Z,2026-04-28T15:23:01Z,main,GoogleChrome,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,112,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,build/test;build/test/build-bundle-mcp-test.js;build/test/build-bundle-test.js;build/test/build-lightrider-bundles-test.js;build/test/page-functions-build-test.js;build/test/page-functions-test-case-computeBenchmarkIndex.js;build/test/page-functions-test-case-getElementsInDocument.js;build/test/page-functions-test-case-getNodeDetails.js;build/test/plugins;build/test/plugins/inline-fs-test.js,.github/workflows/ci.yml;.github/workflows/cron-weekly.yml;.github/workflows/devtools.yml;.github/workflows/markdown.links.config.json;.github/workflows/package-test.yml;.github/workflows/publish.yml;.github/workflows/smoke.yml;.github/workflows/unit.yml,.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/Other.md;.github/ISSUE_TEMPLATE/bug-report.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1729,data\raw\repo_metadata\googlechrome_lighthouse_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,97,GoogleChrome/lighthouse,JavaScript,"{""CSS"":101794,""HTML"":43217,""Handlebars"":1571,""JavaScript"":4446448,""Python"":1325,""Shell"":49044,""TypeScript"":87207}",4446448,4730606,0.9399320087109347,0.7,True,500,465,True,enriched,
JavaScript,False,,,528313152,R_kgDOH31rQA,homepage,gethomepage/homepage,https://github.com/gethomepage/homepage,A highly customizable homepage (or startpage / application dashboard) with Docker and service API integrations.,JavaScript,29797,29797,1890,1,False,False,True,False,2022-08-24T07:29:42Z,2026-04-28T19:05:57Z,2026-04-28T12:49:54Z,dev,gethomepage,Organization,GPL-3.0,data\raw\candidate_repos\javascript_candidates_raw.json,113,screened,final_sample_only,True,3,3,,True,True,False,True,2025-01-01,5,True,True,True,src/__tests__;src/__tests__/pages;src/__tests__/pages/_app.test.jsx;src/__tests__/pages/_document.test.jsx;src/__tests__/pages/api;src/__tests__/pages/api/bookmarks.test.js;src/__tests__/pages/api/config;src/__tests__/pages/api/config/[path].test.js;src/__tests__/pages/api/docker;src/__tests__/pages/api/docker/stats,.github/workflows/crowdin.yml;.github/workflows/docker-publish.yml;.github/workflows/docs-publish.yml;.github/workflows/lint.yml;.github/workflows/pr-quality.yml;.github/workflows/reaction-comments.yml;.github/workflows/release-drafter.yml;.github/workflows/repo-maintenance.yml;.github/workflows/test.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md;CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,1720,data\raw\repo_metadata\gethomepage_homepage_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,98,gethomepage/homepage,JavaScript,"{""CSS"":11178,""Dockerfile"":2264,""JavaScript"":2074205,""Shell"":4047,""Starlark"":786}",2074205,2092480,0.9912663442422389,0.7,True,903,72,True,enriched,
JavaScript,False,,,30794868,MDEwOlJlcG9zaXRvcnkzMDc5NDg2OA==,plyr,sampotts/plyr,https://github.com/sampotts/plyr,"A simple HTML5, YouTube and Vimeo player",JavaScript,29748,29748,3114,927,False,False,True,False,2015-02-14T11:33:07Z,2026-04-28T16:20:48Z,2026-01-03T16:10:02Z,master,sampotts,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,114,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,False,False,True,,,.github/ISSUE_TEMPLATE/bug.md;.github/ISSUE_TEMPLATE/feature.md;.github/ISSUE_TEMPLATE/improvement.md;.github/pull_request_template.md;CONTRIBUTING.md,False,198,data\raw\repo_metadata\sampotts_plyr_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,99,sampotts/plyr,JavaScript,"{""JavaScript"":235439,""SCSS"":45712}",235439,281151,0.8374112131914878,0.7,True,25,12,True,enriched,
JavaScript,False,,,48626335,MDEwOlJlcG9zaXRvcnk0ODYyNjMzNQ==,vue-cli,vuejs/vue-cli,https://github.com/vuejs/vue-cli,🛠️ webpack-based tooling for Vue.js Development,JavaScript,29596,29596,6273,1072,False,False,True,False,2015-12-26T23:11:20Z,2026-04-28T18:31:37Z,2025-08-21T10:56:30Z,dev,vuejs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,115,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,packages/@vue/babel-preset-app/__tests__;packages/@vue/babel-preset-app/__tests__/babel-preset.spec.js;packages/@vue/cli-plugin-babel/__tests__;packages/@vue/cli-plugin-babel/__tests__/babelMigrator.spec.js;packages/@vue/cli-plugin-babel/__tests__/babelRuntime.spec.js;packages/@vue/cli-plugin-babel/__tests__/transpileDependencies.spec.js;packages/@vue/cli-plugin-babel/codemods/__tests__;packages/@vue/cli-plugin-babel/codemods/__tests__/usePluginPreset.spec.js;packages/@vue/cli-plugin-e2e-cypress/__tests__;packages/@vue/cli-plugin-e2e-cypress/__tests__/cypressPlugin.spec.js,.circleci/config.yml;appveyor.yml,.github/CONTRIBUTING.md;.github/ISSUE_TEMPLATE/config.yml;.github/PULL_REQUEST_TEMPLATE.md,False,1298,data\raw\repo_metadata\vuejs_vue_cli_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,100,vuejs/vue-cli,JavaScript,"{""AppleScript"":2356,""HTML"":3548,""JavaScript"":987717,""Shell"":3482,""Stylus"":6237,""TypeScript"":11497,""Vue"":301182}",987717,1316019,0.7505339968495895,0.7,True,4,17,True,enriched,
JavaScript,False,,,95876775,MDEwOlJlcG9zaXRvcnk5NTg3Njc3NQ==,project-guidelines,elsewhencode/project-guidelines,https://github.com/elsewhencode/project-guidelines,A set of best practices for JavaScript projects,JavaScript,29489,29489,3170,16,False,False,True,False,2017-06-30T10:17:55Z,2026-04-27T14:33:21Z,2024-12-09T07:59:04Z,master,elsewhencode,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,118,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,False,False,True,,,CODE_OF_CONDUCT.md;CONTRIBUTING.md,False,31,data\raw\repo_metadata\elsewhencode_project_guidelines_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,102,elsewhencode/project-guidelines,JavaScript,"{""JavaScript"":1406}",1406,1406,1.0,0.7,True,1,0,True,enriched,
JavaScript,False,,,29891188,MDEwOlJlcG9zaXRvcnkyOTg5MTE4OA==,standard,standard/standard,https://github.com/standard/standard,"🌟 JavaScript Style Guide, with linter & automatic code fixer",JavaScript,29435,29435,2315,129,False,False,True,False,2015-01-27T01:23:31Z,2026-04-28T18:31:22Z,2025-07-11T08:28:23Z,master,standard,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,119,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,test;test/api.js;test/cmd.js;test/external;test/external/clone.js;test/external/test.json;test/validate-config.js,.github/workflows/add-to-project.yaml;.github/workflows/old-test.yml;.github/workflows/test-external.yml;.github/workflows/test-internal.yml,,False,120,data\raw\repo_metadata\standard_standard_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,103,standard/standard,JavaScript,"{""JavaScript"":3215,""Shell"":711}",3215,3926,0.8188996434029546,0.7,True,10,3,True,enriched,
JavaScript,False,,,1844251,MDEwOlJlcG9zaXRvcnkxODQ0MjUx,todomvc,tastejs/todomvc,https://github.com/tastejs/todomvc,"Helping you select a JavaScript framework - Todo apps for React.js, Angular, Vue and many more",JavaScript,28910,28910,13743,67,False,False,True,False,2011-06-03T19:56:33Z,2026-04-28T18:13:26Z,2025-06-23T17:35:04Z,master,tastejs,Organization,NOASSERTION,data\raw\candidate_repos\javascript_candidates_raw.json,121,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,bower_components/iron-a11y-keys-behavior/test;bower_components/iron-a11y-keys-behavior/test/basic-test.html;bower_components/iron-a11y-keys-behavior/test/index.html;bower_components/iron-behaviors/test;bower_components/iron-behaviors/test/active-state.html;bower_components/iron-behaviors/test/disabled-state.html;bower_components/iron-behaviors/test/focused-state.html;bower_components/iron-behaviors/test/index.html;bower_components/iron-behaviors/test/test-elements.html;bower_components/iron-checked-element-behavior/test,.travis.yml;bower_components/iron-behaviors/.travis.yml;bower_components/iron-flex-layout/.travis.yml;bower_components/iron-iconset-svg/.travis.yml;bower_components/iron-meta/.travis.yml;bower_components/iron-selector/.travis.yml;bower_components/paper-tabs/.travis.yml;examples/typescript-react/node_modules/JSONStream/.travis.yml;examples/typescript-react/node_modules/acorn-node/.travis.yml;examples/typescript-react/node_modules/array-filter/.travis.yml,bower_components/iron-behaviors/CONTRIBUTING.md;bower_components/iron-flex-layout/CONTRIBUTING.md;bower_components/iron-iconset-svg/CONTRIBUTING.md;bower_components/iron-meta/CONTRIBUTING.md;bower_components/paper-tabs/CONTRIBUTING.md;contributing.md;examples/polymer/CONTRIBUTING.md;examples/typescript-react/node_modules/readable-stream/CONTRIBUTING.md;examples/typescript-react/node_modules/readable-stream/GOVERNANCE.md,False,5923,data\raw\repo_metadata\tastejs_todomvc_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,105,tastejs/todomvc,JavaScript,"{""CSS"":5978,""HTML"":30733,""JavaScript"":140571,""Shell"":1552}",140571,178834,0.7860418041312055,0.7,True,14,8,True,enriched,
JavaScript,False,,,2055965,MDEwOlJlcG9zaXRvcnkyMDU1OTY1,swagger-ui,swagger-api/swagger-ui,https://github.com/swagger-api/swagger-ui,"Swagger UI is a collection of HTML, JavaScript, and CSS assets that dynamically generate beautiful documentation from a Swagger-compliant API.",JavaScript,28768,28768,9267,1422,False,False,True,False,2011-07-15T22:56:39Z,2026-04-28T13:58:39Z,2026-04-27T12:56:12Z,master,swagger-api,Organization,Apache-2.0,data\raw\candidate_repos\javascript_candidates_raw.json,122,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,src/core/plugins/spec;src/core/plugins/spec/actions.js;src/core/plugins/spec/index.js;src/core/plugins/spec/reducers.js;src/core/plugins/spec/selectors.js;src/core/plugins/spec/wrap-actions.js;test;test/.eslintrc;test/build-artifacts;test/build-artifacts/.eslintrc,.github/workflows/codeql.yml;.github/workflows/dependabot-merge.yml;.github/workflows/docker-build-push-unstable.yml;.github/workflows/docker-build-push.yml;.github/workflows/docker-image-check.yml;.github/workflows/nodejs.yml;.github/workflows/release-swagger-ui-dist.yml;.github/workflows/release-swagger-ui-packagist.yml;.github/workflows/release-swagger-ui-react.yml;.github/workflows/release-swagger-ui.yml,.github/ISSUE_TEMPLATE/Bug_report.md;.github/ISSUE_TEMPLATE/Feature_request.md;.github/ISSUE_TEMPLATE/Support.md;.github/pull_request_template.md;SECURITY.md,False,1225,data\raw\repo_metadata\swagger_api_swagger_ui_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,106,swagger-api/swagger-ui,JavaScript,"{""CSS"":326,""Dockerfile"":1930,""HTML"":13360,""JavaScript"":1717345,""SCSS"":75312,""Shell"":4695}",1717345,1812968,0.9472561015969394,0.7,True,663,183,True,enriched,
JavaScript,False,,,18049133,MDEwOlJlcG9zaXRvcnkxODA0OTEzMw==,slick,kenwheeler/slick,https://github.com/kenwheeler/slick,the last carousel you'll ever need,JavaScript,28591,28591,5786,1337,False,False,True,False,2014-03-24T02:10:05Z,2026-04-28T12:48:27Z,2026-03-11T20:15:21Z,master,kenwheeler,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,124,screened,final_sample_only,True,3,3,,True,True,True,False,2025-01-01,5,False,False,False,,,,False,28,data\raw\repo_metadata\kenwheeler_slick_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,107,kenwheeler/slick,JavaScript,"{""CSS"":4591,""HTML"":9577,""JavaScript"":90207,""Less"":5609,""Makefile"":133,""Ruby"":161,""SCSS"":6176}",90207,116454,0.774614869390489,0.7,True,55,54,True,enriched,
JavaScript,False,,,39176269,MDEwOlJlcG9zaXRvcnkzOTE3NjI2OQ==,vuex,vuejs/vuex,https://github.com/vuejs/vuex,🗃️ Centralized State Management for Vue.js.,JavaScript,28375,28375,9493,141,False,False,True,False,2015-07-16T04:21:26Z,2026-04-28T15:29:32Z,2024-09-25T13:26:41Z,main,vuejs,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,126,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/.eslintrc.json;test/e2e;test/e2e/cart.spec.js;test/e2e/chat.spec.js;test/e2e/counter.spec.js;test/e2e/todomvc.spec.js;test/esm;test/esm/esm-import.mjs;test/esm/esm-test.js,.github/workflows/ci.yml,.github/ISSUE_TEMPLATE/bug_report.yml;.github/contributing.md,False,305,data\raw\repo_metadata\vuejs_vuex_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,108,vuejs/vuex,JavaScript,"{""JavaScript"":127890,""TypeScript"":12164}",127890,140054,0.9131477858540278,0.7,True,1,1,True,enriched,
JavaScript,False,,,116392709,MDEwOlJlcG9zaXRvcnkxMTYzOTI3MDk=,nginxconfig.io,digitalocean/nginxconfig.io,https://github.com/digitalocean/nginxconfig.io,⚙️ NGINX config generator on steroids 💉,JavaScript,28320,28320,2061,71,False,False,True,False,2018-01-05T14:21:14Z,2026-04-28T14:26:22Z,2024-12-14T10:56:21Z,master,digitalocean,Organization,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,127,screened,final_sample_only,True,3,3,,True,False,True,True,2025-01-01,5,True,True,True,test;test/testBrowserLanguage.js,.github/workflows/do-spaces-workflow.yml;.github/workflows/gh-pages-workflow.yml;.github/workflows/test-workflow.yml,.github/ISSUE_TEMPLATE/help.md;.github/ISSUE_TEMPLATE/report-a-bug.md;.github/ISSUE_TEMPLATE/request-a-feature.md;.github/PULL_REQUEST_TEMPLATE.md,False,612,data\raw\repo_metadata\digitalocean_nginxconfig_io_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,109,digitalocean/nginxconfig.io,JavaScript,"{""JavaScript"":873483,""SCSS"":28317,""Shell"":58,""Vue"":320313}",873483,1222171,0.7146978614285562,0.7,True,15,6,True,enriched,
JavaScript,False,,,698041,MDEwOlJlcG9zaXRvcnk2OTgwNDE=,async,caolan/async,https://github.com/caolan/async,Async utilities for node and the browser,JavaScript,28175,28175,2381,24,False,False,True,False,2010-06-01T21:01:30Z,2026-04-28T14:38:15Z,2026-02-01T15:33:10Z,master,caolan,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,128,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,False,support/build.test.js;support/es.test.js;test;test/.jshintrc;test/apply.js;test/applyEach.js;test/asyncFunctions.js;test/asyncify.js;test/auto.js;test/autoInject.js,.github/workflows/ci.yml,,False,537,data\raw\repo_metadata\caolan_async_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,110,caolan/async,JavaScript,"{""CSS"":16257,""JavaScript"":607797,""Makefile"":4804,""Shell"":4920}",607797,633778,0.9590061504186008,0.7,True,80,19,True,enriched,
JavaScript,False,,,2206953,MDEwOlJlcG9zaXRvcnkyMjA2OTUz,commander.js,tj/commander.js,https://github.com/tj/commander.js,node.js command-line interfaces made easy,JavaScript,28162,28162,1744,13,False,False,True,False,2011-08-14T21:33:58Z,2026-04-28T12:47:57Z,2026-04-13T22:33:18Z,master,tj,User,MIT,data\raw\candidate_repos\javascript_candidates_raw.json,129,screened,final_sample_only,True,4,3,,True,True,True,True,2025-01-01,5,True,True,True,tests;tests/args.literal.test.js;tests/args.variadic.test.js;tests/argument.chain.test.js;tests/argument.choices.test.js;tests/argument.custom-processing.test.js;tests/argument.required.test.js;tests/argument.variadic.test.js;tests/command.action.test.js;tests/command.addCommand.test.js,.github/workflows/codeql-analysis.yml;.github/workflows/tests.yml,.github/PULL_REQUEST_TEMPLATE.md;CONTRIBUTING.md;SECURITY.md,False,235,data\raw\repo_metadata\tj_commander_js_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,111,tj/commander.js,JavaScript,"{""JavaScript"":564202,""TypeScript"":26691}",564202,590893,0.954829385354032,0.7,True,173,122,True,enriched,
JavaScript,False,,,359379971,MDEwOlJlcG9zaXRvcnkzNTkzNzk5NzE=,Clash-for-Windows_Chinese,Z-Siqi/Clash-for-Windows_Chinese,https://github.com/Z-Siqi/Clash-for-Windows_Chinese,"clash for windows汉化版. 提供clash for windows的汉化版, 汉化补丁及汉化版安装程序",JavaScript,28147,28147,3214,2,False,False,True,False,2021-04-19T08:13:23Z,2026-04-28T16:52:23Z,2025-06-26T05:13:29Z,main,Z-Siqi,User,,data\raw\candidate_repos\javascript_candidates_raw.json,130,screened,final_sample_only,True,3,3,,True,True,False,True,2025-01-01,5,True,True,True,app/main/node_modules/mousetrap/plugins/record/tests;app/main/node_modules/mousetrap/plugins/record/tests/index.html;app/main/node_modules/mousetrap/plugins/record/tests/jelly.css;app/main/node_modules/mousetrap/plugins/record/tests/jelly.js;app/main/node_modules/vue/packages/compiler-sfc/test;app/main/node_modules/vue/packages/compiler-sfc/test/__snapshots__;app/main/node_modules/vue/packages/compiler-sfc/test/__snapshots__/compileScript.spec.ts.snap;app/main/node_modules/vue/packages/compiler-sfc/test/__snapshots__/cssVars.spec.ts.snap;app/main/node_modules/vue/packages/compiler-sfc/test/compileScript.spec.ts;app/main/node_modules/vue/packages/compiler-sfc/test/compileStyle.spec.ts,.github/workflows/CloseStaleIssues.yml,.github/ISSUE_TEMPLATE/issues-template-and-rules.yaml;app/main/node_modules/axios/SECURITY.md;app/main/node_modules/bl/node_modules/readable-stream/CONTRIBUTING.md;app/main/node_modules/bl/node_modules/readable-stream/GOVERNANCE.md;app/main/node_modules/dijkstrajs/CONTRIBUTING.md;app/main/node_modules/tar-stream/node_modules/readable-stream/CONTRIBUTING.md;app/main/node_modules/tar-stream/node_modules/readable-stream/GOVERNANCE.md;app/main/node_modules/uuid/CONTRIBUTING.md,False,4114,data\raw\repo_metadata\z_siqi_clash_for_windows_chinese_quality_screen_snapshot.json,,,,,,data\interim\quality_screened_candidates\javascript_candidates_filtered.csv,112,Z-Siqi/Clash-for-Windows_Chinese,JavaScript,"{""Batchfile"":29745,""Inno Setup"":3359,""JavaScript"":3928219,""PowerShell"":17256}",3928219,3978579,0.9873422143936315,0.7,True,49,121,True,enriched,
